pitch start end duration velocity
C#5 74.4000 74.5350 0.1350 80
D#4 74.4000 75.2100 0.8100 80
A#5 74.5500 74.6850 0.1350 80
B4 74.7000 74.8350 0.1350 80
G#5 74.8500 74.9850 0.1350 80
A#4 75.0000 75.1350 0.1350 80
F#5 75.1500 75.2850 0.1350 80
G#5 75.3000 75.4350 0.1350 80
E3 75.3000 75.5700 0.2700 80
D#6 75.4500 75.5850 0.1350 80
C#6 75.6000 75.7350 0.1350 80
B3 75.6000 75.8700 0.2700 80
D#6 75.7500 75.8850 0.1350 80
G#5 75.9000 76.0350 0.1350 80
E4 75.9000 76.4400 0.5400 80
D#6 76.0500 76.1850 0.1350 80
C#6 76.2000 76.3350 0.1350 80
D#6 76.3500 76.4850 0.1350 80
G#5 76.5000 76.6350 0.1350 80
F#3 76.5000 76.7700 0.2700 80
D#6 76.6500 76.7850 0.1350 80
C#6 76.8000 76.9350 0.1350 80
C#4 76.8000 77.0700 0.2700 80
D#6 76.9500 77.0850 0.1350 80
G#5 77.1000 77.2350 0.1350 80
F#4 77.1000 77.6400 0.5400 80
D#6 77.2500 77.3850 0.1350 80
C#6 77.4000 77.5350 0.1350 80
D#6 77.5500 77.6850 0.1350 80
G#5 77.7000 77.8350 0.1350 80
G#3 77.7000 77.9700 0.2700 80
D#6 77.8500 77.9850 0.1350 80
C6 78.0000 78.1350 0.1350 80
D#4 78.0000 78.2700 0.2700 80
D#6 78.1500 78.2850 0.1350 80
G#5 78.3000 78.4350 0.1350 80
G#4 78.3000 78.5700 0.2700 80
D#6 78.4500 78.5850 0.1350 80
C6 78.6000 78.7350 0.1350 80
A#4 78.6000 78.8700 0.2700 80
D#6 78.7500 78.8850 0.1350 80
G#5 78.9000 79.0350 0.1350 80
C5 78.9000 79.9800 1.0800 80
D#6 79.0500 79.1850 0.1350 80
C6 79.2000 79.3350 0.1350 80
D#6 79.3500 79.4850 0.1350 80
G#5 79.5000 80.0400 0.5400 80
B4 80.1000 80.3700 0.2700 80
F#4 80.1000 80.3700 0.2700 80
D#5 80.1000 80.5050 0.4050 80
E3 80.1000 80.3700 0.2700 80
B3 80.4000 80.6700 0.2700 80
E4 80.7000 81.2400 0.5400 80
G#4 80.8500 80.9850 0.1350 80
B4 81.0000 81.1350 0.1350 80
D#5 81.1500 81.2850 0.1350 80
C#5 81.3000 81.8400 0.5400 80
A#4 81.3000 81.8400 0.5400 80
F#4 81.3000 81.8400 0.5400 80
F#3 81.3000 81.5700 0.2700 80
C#4 81.6000 81.8700 0.2700 80
F#5 81.9000 82.4400 0.5400 80
C#5 81.9000 82.4400 0.5400 80
F#4 81.9000 82.4400 0.5400 80
F#4 81.9000 82.4400 0.5400 80
C#5 82.5000 82.9050 0.4050 80
D#3 82.5000 82.7700 0.2700 80
A#3 82.8000 83.0700 0.2700 80
A#5 82.9500 83.0850 0.1350 80
G#5 83.1000 83.5050 0.4050 80
D#4 83.1000 83.3700 0.2700 80
A#3 83.4000 83.6700 0.2700 80
G5 83.5500 83.6850 0.1350 80
G#5 83.7000 84.2400 0.5400 80
G#3 83.7000 83.9700 0.2700 80
D#4 84.0000 84.2700 0.2700 80
D#6 84.3000 84.8400 0.5400 80
G#4 84.3000 84.5700 0.2700 80
D#4 84.6000 84.8700 0.2700 80
G#5 84.9000 85.4400 0.5400 80
E3 84.9000 85.1700 0.2700 80
B3 85.2000 85.4700 0.2700 80
D#6 85.5000 86.0400 0.5400 80
G#5 85.5000 86.0400 0.5400 80
E4 85.5000 85.7700 0.2700 80
B3 85.8000 86.0700 0.2700 80
C#6 86.1000 86.3700 0.2700 80
F#3 86.1000 86.3700 0.2700 80
C#6 86.4000 86.4675 0.0675 80
C#4 86.4000 86.6700 0.2700 80
D#6 86.4750 86.5425 0.0675 80
C#6 86.5500 86.6850 0.1350 80
A#5 86.7000 86.9700 0.2700 80
F#4 86.7000 86.9700 0.2700 80
F#5 87.0000 87.2700 0.2700 80
C#4 87.0000 87.2700 0.2700 80
G#5 87.3000 89.3100 2.0100 80
G#3 87.3000 87.5700 0.2700 80
D#4 87.6000 87.8700 0.2700 80
