pitch start end duration velocity
C#4 22.6960 22.8254 0.1294 97
D#4 22.6960 22.8254 0.1294 97
G#4 22.6960 22.8254 0.1294 97
C#5 22.6960 22.8254 0.1294 97
D#5 22.6960 22.8254 0.1294 97
G#5 22.6960 22.8254 0.1294 97
B4 22.6960 22.9558 0.2598 127
B5 22.6960 22.9558 0.2598 127
G#2 22.6960 22.8254 0.1294 127
D#3 22.6960 22.8254 0.1294 127
G#3 22.6960 22.8254 0.1294 127
G#3 22.8265 22.9558 0.1294 97
D#4 22.8265 22.9558 0.1294 97
G#4 22.8265 22.9558 0.1294 97
G#4 22.8265 22.9558 0.1294 97
D#5 22.8265 22.9558 0.1294 97
G#5 22.8265 22.9558 0.1294 97
G#2 22.8265 22.9558 0.1294 127
D#3 22.8265 22.9558 0.1294 127
D#3 22.9569 23.0863 0.1294 97
D#4 22.9569 23.0863 0.1294 97
D#4 22.9569 23.0863 0.1294 97
G#4 22.9569 23.0863 0.1294 97
D#5 22.9569 23.0863 0.1294 97
G#5 22.9569 23.0863 0.1294 97
D#5 22.9569 23.4776 0.5207 127
D#6 22.9569 23.4776 0.5207 127
D#2 22.9569 23.0863 0.1294 127
G#2 22.9569 23.0863 0.1294 127
G#6 22.9569 23.4939 0.5370 85
G#6 22.9732 23.4939 0.5207 85
G#6 22.9895 23.4939 0.5044 85
G#6 23.0058 23.4939 0.4881 85
G#6 23.0221 23.4939 0.4717 85
G#6 23.0384 23.4939 0.4554 85
G#6 23.0547 23.4939 0.4391 85
G#6 23.0710 23.4939 0.4228 85
B3 23.0873 23.2167 0.1294 97
D#4 23.0873 23.2167 0.1294 97
G#4 23.0873 23.2167 0.1294 97
B4 23.0873 23.2167 0.1294 97
D#5 23.0873 23.2167 0.1294 97
G#5 23.0873 23.2167 0.1294 97
G#2 23.0873 23.2167 0.1294 127
D#3 23.0873 23.2167 0.1294 127
G#3 23.0873 23.2167 0.1294 127
G#6 23.0873 23.4939 0.4065 85
G#6 23.1037 23.4939 0.3902 85
G#6 23.1200 23.4939 0.3739 85
G#6 23.1363 23.4939 0.3576 85
G#6 23.1526 23.4939 0.3413 85
G#6 23.1689 23.4939 0.3250 85
G#6 23.1852 23.4939 0.3087 85
G#6 23.2015 23.4939 0.2924 85
G#3 23.2178 23.3471 0.1294 97
D#4 23.2178 23.3471 0.1294 97
G#4 23.2178 23.3471 0.1294 97
G#4 23.2178 23.3471 0.1294 97
D#5 23.2178 23.3471 0.1294 97
G#5 23.2178 23.3471 0.1294 97
G#2 23.2178 23.3471 0.1294 127
D#3 23.2178 23.3471 0.1294 127
G#6 23.2178 23.4939 0.2761 85
G#6 23.2341 23.4939 0.2598 85
G#6 23.2504 23.4939 0.2435 85
G#6 23.2667 23.4939 0.2272 85
G#6 23.2830 23.4939 0.2109 85
G#6 23.2993 23.4939 0.1946 85
G#6 23.3156 23.4939 0.1783 85
G#6 23.3319 23.4939 0.1620 85
D#3 23.3482 23.4776 0.1294 97
D#4 23.3482 23.4776 0.1294 97
D#4 23.3482 23.4776 0.1294 97
G#4 23.3482 23.4776 0.1294 97
D#5 23.3482 23.4776 0.1294 97
G#5 23.3482 23.4776 0.1294 97
D#2 23.3482 23.4776 0.1294 127
G#2 23.3482 23.4776 0.1294 127
G#6 23.3482 23.4939 0.1457 85
G#6 23.3645 23.4939 0.1294 85
G#6 23.3808 23.4939 0.1130 85
G#6 23.3971 23.4939 0.0967 85
G#6 23.4134 23.4939 0.0804 85
G#6 23.4297 23.4939 0.0641 85
G#6 23.4461 23.4939 0.0478 85
G#6 23.4624 23.4939 0.0315 85
A#3 23.4787 23.6080 0.1294 97
D#4 23.4787 23.6080 0.1294 97
G#4 23.4787 23.6080 0.1294 97
A#4 23.4787 23.6080 0.1294 97
D#5 23.4787 23.6080 0.1294 97
G#5 23.4787 23.6080 0.1294 97
G#4 23.4787 23.7384 0.2598 127
G#5 23.4787 23.7384 0.2598 127
G#2 23.4787 23.6080 0.1294 127
D#3 23.4787 23.6080 0.1294 127
G#3 23.4787 23.6080 0.1294 127
G#3 23.6091 23.7384 0.1294 97
D#4 23.6091 23.7384 0.1294 97
G#4 23.6091 23.7384 0.1294 97
G#4 23.6091 23.7384 0.1294 97
D#5 23.6091 23.7384 0.1294 97
G#5 23.6091 23.7384 0.1294 97
G#2 23.6091 23.7384 0.1294 127
D#3 23.6091 23.7384 0.1294 127
D#3 23.7395 23.8689 0.1294 97
D#4 23.7395 23.8689 0.1294 97
D#4 23.7395 23.8689 0.1294 97
G#4 23.7395 23.8689 0.1294 97
D#5 23.7395 23.8689 0.1294 97
G#5 23.7395 23.8689 0.1294 97
A#4 23.7395 23.9993 0.2598 127
A#5 23.7395 23.9993 0.2598 127
D#2 23.7395 23.8689 0.1294 127
G#2 23.7395 23.8689 0.1294 127
G#3 23.8700 23.9993 0.1294 97
D#4 23.8700 23.9993 0.1294 97
G#4 23.8700 23.9993 0.1294 97
