pitch start end duration velocity
B6 13.1087 13.5326 0.4239 56
E3 13.1196 13.1413 0.0217 36
B3 13.1304 13.3152 0.1848 49
F7 13.1304 13.3370 0.2065 18
G#4 13.1413 13.3152 0.1739 15
E7 13.3043 13.3370 0.0326 22
F#3 13.3261 13.3370 0.0109 67
F3 13.3370 13.3478 0.0109 73
C4 13.3370 13.3696 0.0326 34
B4 13.3370 13.5217 0.1848 40
E3 13.3478 13.5543 0.2065 74
F#6 13.5109 13.7500 0.2391 56
D#6 13.5217 13.7065 0.1848 37
D#7 13.5217 13.7391 0.2174 40
C7 13.5326 13.6630 0.1304 25
G#4 13.5326 13.7174 0.1848 59
B4 13.5326 13.7391 0.2065 81
F7 13.5435 13.7500 0.2065 20
B3 13.5543 13.7391 0.1848 57
G3 13.7065 13.7391 0.0326 52
G#6 13.7174 13.7500 0.0326 11
C#7 13.7174 13.8696 0.1522 23
G6 13.7174 13.9457 0.2283 57
E6 13.7283 13.9130 0.1848 38
E7 13.7283 13.9457 0.2174 46
F#3 13.7391 13.7500 0.0109 66
C4 13.7391 13.7609 0.0217 53
F4 13.7391 13.7717 0.0326 36
A4 13.7391 13.8696 0.1304 54
C5 13.7391 13.9457 0.2065 80
E3 13.7500 13.9457 0.1957 74
A4 13.8804 13.9130 0.0326 25
F#6 13.9239 14.1304 0.2065 43
A6 13.9239 14.3478 0.4239 58
F#7 13.9239 14.3478 0.4239 47
C#5 13.9348 13.9457 0.0109 71
D#7 13.9348 14.1630 0.2283 23
B4 13.9457 14.1304 0.1848 66
D5 13.9457 14.3478 0.4022 82
B3 13.9565 14.1522 0.1957 57
F7 13.9674 14.1630 0.1957 16
G#4 13.9891 14.1413 0.1522 26
B6 14.1304 14.2609 0.1304 37
C5 14.1413 14.1630 0.0217 29
E5 14.1413 14.2391 0.0978 57
F3 14.1522 14.1630 0.0109 68
B4 14.1630 14.2500 0.0870 37
E3 14.1630 14.3804 0.2174 74
G4 14.2391 14.2717 0.0326 21
G6 14.2391 14.2717 0.0326 11
B4 14.2609 14.3370 0.0761 36
C#7 14.3370 14.4783 0.1413 26
E6 14.3370 14.5217 0.1848 38
C5 14.3370 14.5543 0.2174 81
E7 14.3370 14.5543 0.2174 47
G6 14.3370 14.5652 0.2283 59
A4 14.3478 14.5217 0.1739 58
D#7 14.3478 14.7609 0.4130 38
B3 14.3696 14.5543 0.1848 53
F7 14.4022 14.5652 0.1630 19
F3 14.4130 14.4457 0.0326 12
D6 14.5435 14.5761 0.0326 10
C7 14.5435 14.6848 0.1413 25
D#6 14.5435 14.7283 0.1848 37
F#6 14.5435 14.7609 0.2174 58
D#5 14.5543 14.5870 0.0326 11
B4 14.5543 14.7500 0.1957 81
F3 14.5652 14.5761 0.0109 69
G#4 14.5652 14.7391 0.1739 53
E3 14.5761 14.7826 0.2065 73
E6 14.7391 15.5543 0.8152 54
A#4 14.7500 14.7609 0.0109 66
G#6 14.7500 14.9022 0.1522 30
B5 14.7500 14.9348 0.1848 38
C#7 14.7500 15.5109 0.7609 41
G7 14.7500 15.5109 0.7609 41
D7 14.7609 14.8478 0.0870 15
A4 14.7609 15.3804 0.6196 72
C#5 14.7717 14.9674 0.1957 19
A2 14.7826 14.9674 0.1848 35
E5 14.9565 15.1630 0.2065 27
C#6 14.9565 15.1630 0.2065 21
G#3 14.9674 14.9783 0.0109 74
A3 14.9783 15.1630 0.1848 74
G3 15.1739 15.2065 0.0326 47
A2 15.1739 15.3696 0.1957 30
E4 15.1739 15.3696 0.1957 33
C#5 15.1957 15.3587 0.1630 20
G3 15.2717 15.3152 0.0435 18
G#3 15.3587 15.3913 0.0326 76
